Datum,Turnier,Serie,Court,Belag,Runde,BestOf,Sieger,Verlierer,SRang,VRang,S1,V1,S2,V2,S3,V3,S4,V4,S5,V5,SSaetze,VSaetze,SSpiele,VSpiele,Status,QuoteS,QuoteV
2026-02-28,Abierto Mexicano,ATP500,Outdoor,Hard,Semifinals,3,Cobolli F.,Kecmanovic M.,20,84,7,6,3,6,6,4,,,,,2,1,16,16,Completed,2.28,1.6
2026-02-28,Abierto Mexicano,ATP500,Outdoor,Hard,Semifinals,3,Tiafoe F.,Nakashima B.,28,29,3,6,7,6,6,4,,,,,2,1,16,16,Completed,1.87,1.89
2026-03-01,Abierto Mexicano,ATP500,Outdoor,Hard,The Final,3,Cobolli F.,Tiafoe F.,20,28,7,6,6,4,,,,,,,2,,13,10,Completed,2.01,1.78
2026-02-23,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Mpetshi G.,Echargui M.,58,141,7,6,6,7,7,6,,,,,2,1,20,19,Completed,1.22,4.08
2026-02-23,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Wawrinka S.,Hassan B.,99,289,7,5,6,3,,,,,,,2,,13,8,Completed,1.15,5.35
2026-02-23,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Zhang Zh.,8,263,6,3,7,6,,,,,,,2,,13,9,Completed,1.19,4.52
2026-02-23,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Draper J.,Halys Q.,15,68,7,6,6,3,,,,,,,2,,13,9,Completed,1.32,3.33
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Brooksby J.,Bergs Z.,49,46,6,3,6,4,,,,,,,2,,12,7,Completed,1.85,1.91
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Carreno Busta P.,Shapovalov D.,124,36,6,2,6,4,,,,,,,2,,12,6,Completed,2.92,1.39
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Medvedev D.,Shang J.,11,262,6,1,6,3,,,,,,,2,,12,4,Completed,1.18,4.69
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Khachanov K.,Shevchenko A.,16,92,6,7,6,2,6,3,,,,,2,1,18,12,Completed,1.24,3.99
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Rinderknech A.,Marozsan F.,31,50,3,6,6,3,6,4,,,,,2,1,15,13,Completed,2.42,1.54
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Bublik A.,Struff J.L.,10,80,6,3,6,4,,,,,,,2,,12,7,Completed,1.35,3.12
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Griekspoor T.,Virtanen O.,25,131,6,3,6,4,,,,,,,2,,12,7,Completed,1.63,2.23
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Lehecka J.,Nardi L.,24,109,4,6,6,4,6,2,,,,,2,1,16,12,Completed,1.2,4.3
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Humbert U.,Tsitsipas S.,37,30,6,4,7,5,,,,,,,2,,13,9,Completed,1.81,1.95
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Popyrin A.,Majchrzak K.,47,56,3,6,6,3,7,5,,,,,2,1,16,14,Completed,1.73,2.05
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Mensik J.,Hurkacz H.,13,73,6,4,7,6,,,,,,,2,,13,10,Completed,1.63,2.23
2026-02-24,Dubai Tennis Championships,ATP500,Outdoor,Hard,1st Round,3,Rublev A.,Royer V.,18,54,6,3,6,4,,,,,,,2,,12,7,Completed,1.2,4.37
2026-02-25,Dubai Tennis Championships,ATP500,Outdoor,Hard,2nd Round,3,Medvedev D.,Wawrinka S.,11,99,6,2,6,3,,,,,,,2,,12,5,Completed,1.14,5.43
2026-02-25,Dubai Tennis Championships,ATP500,Outdoor,Hard,2nd Round,3,Brooksby J.,Khachanov K.,49,16,7,6,6,4,,,,,,,2,,13,10,Completed,2.46,1.53
2026-02-25,Dubai Tennis Championships,ATP500,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Mpetshi G.,8,58,6,4,6,4,,,,,,,2,,12,8,Completed,1.18,4.62
2026-02-25,Dubai Tennis Championships,ATP500,Outdoor,Hard,2nd Round,3,Lehecka J.,Carreno Busta P.,24,124,7,6,6,4,,,,,,,2,,13,10,Completed,1.29,3.48
2026-02-25,Dubai Tennis Championships,ATP500,Outdoor,Hard,2nd Round,3,Griekspoor T.,Bublik A.,25,10,6,3,7,6,,,,,,,2,,13,9,Completed,3.19,1.34
2026-02-25,Dubai Tennis Championships,ATP500,Outdoor,Hard,2nd Round,3,Rublev A.,Humbert U.,18,37,6,4,6,7,6,3,,,,,2,1,18,14,Completed,1.5,2.53
2026-02-25,Dubai Tennis Championships,ATP500,Outdoor,Hard,2nd Round,3,Mensik J.,Popyrin A.,13,47,6,3,6,2,,,,,,,2,,12,5,Completed,1.32,3.3
2026-02-25,Dubai Tennis Championships,ATP500,Outdoor,Hard,2nd Round,3,Rinderknech A.,Draper J.,31,15,7,5,6,7,6,4,,,,,2,1,19,16,Completed,3.71,1.27
2026-02-26,Dubai Tennis Championships,ATP500,Outdoor,Hard,Quarterfinals,3,Medvedev D.,Brooksby J.,11,49,6,2,6,1,,,,,,,2,,12,3,Completed,1.23,4.06
2026-02-26,Dubai Tennis Championships,ATP500,Outdoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Lehecka J.,8,24,6,3,7,6,,,,,,,2,,13,9,Completed,1.44,2.71
2026-02-26,Dubai Tennis Championships,ATP500,Outdoor,Hard,Quarterfinals,3,Rublev A.,Rinderknech A.,18,31,6,2,6,4,,,,,,,2,,12,6,Completed,1.28,3.6
2026-02-26,Dubai Tennis Championships,ATP500,Outdoor,Hard,Quarterfinals,3,Griekspoor T.,Mensik J.,25,13,6,3,3,6,6,2,,,,,2,1,15,11,Completed,3.09,1.36
2026-02-27,Dubai Tennis Championships,ATP500,Outdoor,Hard,Semifinals,3,Medvedev D.,Auger-Aliassime F.,11,8,6,4,6,2,,,,,,,2,,12,6,Completed,1.74,2.06
2026-02-27,Dubai Tennis Championships,ATP500,Outdoor,Hard,Semifinals,3,Griekspoor T.,Rublev A.,25,18,7,5,7,6,,,,,,,2,,14,11,Completed,3.2,1.34
2026-02-23,Chile Open,ATP250,Indoor,Clay,1st Round,3,Hanfmann Y.,Lajovic D.,81,116,6,0,6,3,,,,,,,2,,12,3,Completed,1.56,2.36
2026-02-23,Chile Open,ATP250,Indoor,Clay,1st Round,3,Pellegrino A.,Barrena A.,137,183,6,2,2,6,6,1,,,,,2,1,14,9,Completed,1.78,1.98
2026-02-23,Chile Open,ATP250,Indoor,Clay,1st Round,3,Comesana F.,Martinez P.,82,101,6,4,2,6,7,6,,,,,2,1,15,16,Completed,1.51,2.51
2026-02-23,Chile Open,ATP250,Indoor,Clay,1st Round,3,Prizmic D.,Jarry N.,120,155,6,3,5,7,6,2,,,,,2,1,17,12,Completed,1.46,2.68
2026-02-24,Chile Open,ATP250,Indoor,Clay,1st Round,3,Gaubas V.,Soto M.,107,316,6,2,6,3,,,,,,,2,,12,5,Completed,1.24,3.88
2026-02-24,Chile Open,ATP250,Indoor,Clay,1st Round,3,Moller E.,Burruchaga R.,127,96,7,6,0,6,6,4,,,,,2,1,13,16,Completed,2.79,1.42
2026-02-24,Chile Open,ATP250,Indoor,Clay,1st Round,3,Nava E.,Berrettini M.,79,57,6,3,6,4,,,,,,,2,,12,7,Completed,3.44,1.3
2026-02-24,Chile Open,ATP250,Indoor,Clay,1st Round,3,Navone M.,Kopriva V.,77,65,3,6,6,0,3,1,,,,,1,1,12,7,Retired,1.54,2.41
2026-02-24,Chile Open,ATP250,Indoor,Clay,1st Round,3,Tirante T.A.,Buse I.,76,66,2,6,7,6,7,6,,,,,2,1,16,18,Completed,1.6,2.27
2026-02-24,Chile Open,ATP250,Indoor,Clay,1st Round,3,Garin C.,Cerundolo J.M.,93,70,3,6,6,3,6,3,,,,,2,1,15,12,Completed,2.31,1.59
2026-02-24,Chile Open,ATP250,Indoor,Clay,1st Round,3,Vallejo D.,Passaro F.,106,144,6,3,3,3,,,,,,,1,,9,6,Retired,1.6,2.28
2026-02-25,Chile Open,ATP250,Indoor,Clay,1st Round,3,Tabilo A.,Barrios M.,42,112,7,5,6,3,,,,,,,2,,13,8,Completed,1.59,2.32
2026-02-25,Chile Open,ATP250,Indoor,Clay,2nd Round,3,Hanfmann Y.,Ugo Carabelli C.,81,59,6,4,6,3,,,,,,,2,,12,7,Completed,1.56,2.34
2026-02-25,Chile Open,ATP250,Indoor,Clay,2nd Round,3,Pellegrino A.,Comesana F.,137,82,7,6,6,7,6,3,,,,,2,1,19,16,Completed,2.84,1.4
2026-02-25,Chile Open,ATP250,Indoor,Clay,2nd Round,3,Gaubas V.,Prizmic D.,107,120,5,7,7,5,6,3,,,,,2,1,18,15,Completed,3.03,1.36
2026-02-25,Chile Open,ATP250,Indoor,Clay,2nd Round,3,Darderi L.,Navone M.,21,77,6,3,3,6,6,4,,,,,2,1,15,13,Completed,1.41,2.82
2026-02-26,Chile Open,ATP250,Indoor,Clay,2nd Round,3,Nava E.,Vallejo D.,79,106,7,5,6,3,,,,,,,2,,13,8,Completed,2.23,1.63
2026-02-26,Chile Open,ATP250,Indoor,Clay,2nd Round,3,Cerundolo F.,Moller E.,19,127,6,2,6,2,,,,,,,2,,12,4,Completed,1.15,5.17
2026-02-26,Chile Open,ATP250,Indoor,Clay,2nd Round,3,Baez S.,Garin C.,52,93,7,6,1,6,7,5,,,,,2,1,15,17,Completed,1.39,2.94
2026-02-27,Chile Open,ATP250,Indoor,Clay,2nd Round,3,Tabilo A.,Tirante T.A.,42,76,4,6,6,3,6,3,,,,,2,1,16,12,Completed,1.37,3.03
2026-02-27,Chile Open,ATP250,Indoor,Clay,Quarterfinals,3,Hanfmann Y.,Gaubas V.,81,107,3,6,6,2,6,2,,,,,2,1,15,10,Completed,1.32,3.27
2026-02-27,Chile Open,ATP250,Indoor,Clay,Quarterfinals,3,Cerundolo F.,Nava E.,19,79,6,1,6,1,,,,,,,2,,12,2,Completed,1.18,4.67
2026-02-27,Chile Open,ATP250,Indoor,Clay,Quarterfinals,3,Darderi L.,Pellegrino A.,21,137,6,3,3,6,6,2,,,,,2,1,15,11,Completed,1.13,5.52
2026-02-28,Chile Open,ATP250,Indoor,Clay,Quarterfinals,3,Baez S.,Tabilo A.,52,42,7,6,6,1,,,,,,,2,,13,7,Completed,1.79,1.97
2026-02-28,Chile Open,ATP250,Indoor,Clay,Semifinals,3,Hanfmann Y.,Cerundolo F.,81,19,6,3,6,4,,,,,,,2,,12,7,Completed,4.2,1.22
2026-02-28,Chile Open,ATP250,Indoor,Clay,Semifinals,3,Darderi L.,Baez S.,21,52,6,4,6,3,,,,,,,2,,12,7,Completed,1.57,2.34
2026-03-01,Chile Open,ATP250,Indoor,Clay,The Final,3,Darderi L.,Hanfmann Y.,21,81,7,6,7,5,,,,,,,2,,14,11,Completed,1.44,2.69
2026-03-04,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Walton A.,Halys Q.,91,102,6,3,6,3,,,,,,,2,,12,6,Completed,2.55,1.5
2026-03-04,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Giron M.,Navone M.,69,79,4,6,7,5,6,3,,,,,2,1,17,14,Completed,1.35,3.14
2026-03-04,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Ugo Carabelli C.,Damm M.,67,129,7,6,6,3,,,,,,,2,,13,9,Completed,2.49,1.51
2026-03-04,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Kecmanovic M.,Altmaier D.,58,55,6,3,1,0,,,,,,,1,,7,3,Retired,1.22,4.18
2026-03-04,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Bergs Z.,Struff J.L.,47,313,6,3,6,4,,,,,,,2,,12,7,Completed,1.73,2.07
2026-03-04,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Opelka R.,Quinn E.,68,73,7,5,7,6,,,,,,,2,,14,11,Completed,2.12,1.69
2026-03-04,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Diallo G.,Bellucci M.,38,94,7,6,6,4,,,,,,,2,,13,10,Completed,1.76,2.01
2026-03-04,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Svrcina D.,Duckworth J.,109,83,6,2,6,4,,,,,,,2,,12,6,Completed,1.39,2.92
2026-03-04,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Fucsovics M.,O Connell C.,56,127,7,5,6,3,,,,,,,2,,13,8,Completed,1.73,2.06
2026-03-04,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Berrettini M.,Mannarino A.,66,48,4,6,7,5,7,5,,,,,2,1,18,16,Completed,1.43,2.73
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Prizmic D.,Schoolkate T.,119,118,7,6,3,6,7,5,,,,,2,1,17,17,Completed,1.3,3.43
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Brooksby J.,Popyrin A.,41,45,6,3,6,4,,,,,,,2,,12,7,Completed,1.68,2.15
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Monfils G.,Galarneau A.,148,219,6,3,6,4,,,,,,,2,,12,7,Completed,1.58,2.31
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Svajda Z.,Cilic M.,99,51,7,6,6,4,,,,,,,2,,13,10,Completed,2.15,1.68
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Fonseca J.,Collignon R.,35,77,7,6,6,4,,,,,,,2,,13,10,Completed,1.69,2.14
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Shapovalov D.,Tsitsipas S.,39,43,6,2,3,6,6,4,,,,,2,1,15,12,Completed,2.09,1.72
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Dimitrov G.,Atmane T.,42,52,6,4,5,7,6,4,,,,,2,1,17,15,Completed,1.62,2.24
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Majchrzak K.,Mpetshi G.,57,54,6,3,1,6,7,5,,,,,2,1,14,14,Completed,1.65,2.2
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Shevchenko A.,Shimabukuro S.,88,113,6,4,3,6,6,2,,,,,2,1,15,12,Completed,2.24,1.62
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Kovacevic A.,Hurkacz H.,72,71,7,6,7,6,,,,,,,2,,14,12,Completed,2.89,1.4
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Fearnley J.,Dzumhur D.,87,64,6,3,6,3,,,,,,,2,,12,6,Completed,1.71,2.1
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Baez S.,Tseng C.H.,53,144,6,3,6,2,,,,,,,2,,12,5,Completed,1.32,3.3
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Bonzi B.,Royer V.,111,60,6,4,6,3,,,,,,,2,,12,7,Completed,1.83,1.93
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Bautista Agut R.,Marozsan F.,93,46,6,4,6,7,6,4,,,,,2,1,18,15,Completed,3.83,1.26
2026-03-05,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Michelsen A.,Merida Aguilar D.,44,139,6,3,6,4,,,,,,,2,,12,7,Completed,1.31,3.34
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Cerundolo J.M.,Van De Zandschulp B.,70,59,7,6,6,7,6,3,,,,,2,1,19,16,Completed,2.95,1.39
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Tabilo A.,Jodar R.,40,103,6,1,6,2,,,,,,,2,,12,3,Completed,2.26,1.6
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Borges N.,Nava E.,49,75,7,6,7,5,,,,,,,2,,14,11,Completed,1.57,2.33
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Hijikata R.,Maestrelli F.,117,114,7,6,6,4,,,,,,,2,,13,10,Completed,1.69,2.13
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Korda S.,Comesana F.,37,82,7,5,6,0,,,,,,,2,,13,5,Completed,1.16,5.01
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,McDonald M.,Arnaldi M.,126,85,6,0,6,1,,,,,,,2,,12,1,Completed,1.6,2.27
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,1st Round,3,Kopriva V.,Zheng M.,62,145,7,6,7,5,,,,,,,2,,14,11,Completed,2.09,1.71
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Cobolli F.,Kecmanovic M.,15,58,3,6,6,3,6,4,,,,,2,1,15,13,Completed,2.0,1.77
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Tien L.,Walton A.,27,91,7,6,7,6,,,,,,,2,,14,12,Completed,1.16,5.04
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Berrettini M.,4,66,6,3,6,4,,,,,,,2,,12,7,Completed,1.21,4.2
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Shelton B.,Opelka R.,8,68,6,7,7,6,6,3,,,,,2,1,19,16,Completed,1.26,3.8
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Fucsovics M.,Musetti L.,56,5,7,5,6,1,,,,,,,2,,13,6,Completed,3.38,1.31
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Fils A.,Prizmic D.,32,119,6,2,3,2,,,,,,,1,,9,4,Retired,1.4,2.9
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Nakashima B.,Ugo Carabelli C.,30,67,6,3,6,4,,,,,,,2,,12,7,Completed,1.18,4.6
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Monfils G.,9,148,6,7,6,3,6,4,,,,,2,1,18,14,Completed,1.18,4.71
2026-03-06,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Tiafoe F.,Brooksby J.,22,41,6,4,6,2,,,,,,,2,,12,6,Completed,1.88,1.87
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Shapovalov D.,Etcheverry T.,39,31,6,3,2,6,7,6,,,,,2,1,15,15,Completed,1.48,2.6
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner J.,Svrcina D.,2,109,6,1,6,1,,,,,,,2,,12,2,Completed,1.01,16.55
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Svajda Z.,19,99,7,6,6,2,,,,,,,2,,13,8,Completed,1.58,2.32
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Paul T.,Bergs Z.,24,47,6,1,6,2,,,,,,,2,,12,3,Completed,1.21,4.25
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Mensik J.,Giron M.,12,69,7,5,7,6,,,,,,,2,,14,11,Completed,1.35,3.15
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Ruud C.,Shevchenko A.,13,88,6,1,7,6,,,,,,,2,,13,7,Completed,1.16,4.91
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Draper J.,Bautista Agut R.,14,93,3,6,6,3,6,2,,,,,2,1,15,11,Completed,1.13,5.75
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Kovacevic A.,Moutet C.,72,33,6,1,6,4,,,,,,,2,,12,5,Completed,2.22,1.64
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Cerundolo F.,Bonzi B.,20,111,6,4,5,7,7,6,,,,,2,1,18,17,Completed,1.36,3.1
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Fonseca J.,Khachanov K.,35,16,4,6,7,6,6,4,,,,,2,1,17,16,Completed,1.67,2.17
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Diallo G.,Rublev A.,38,17,6,7,7,6,6,3,,,,,2,1,19,16,Completed,3.32,1.32
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Majchrzak K.,3,57,4,6,6,1,6,2,,,,,2,1,16,9,Completed,1.1,6.75
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Vacherot V.,Borges N.,26,49,7,5,7,5,,,,,,,2,,14,10,Completed,1.63,2.23
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,De Minaur A.,Korda S.,6,37,4,6,6,4,6,4,,,,,2,1,16,14,Completed,1.52,2.48
2026-03-07,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Hijikata R.,Darderi L.,117,21,4,6,6,2,6,4,,,,,2,1,16,12,Completed,2.77,1.42
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Norrie C.,McDonald M.,29,126,6,2,6,3,,,,,,,2,,12,5,Completed,1.56,2.37
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Dimitrov G.,1,42,6,2,6,3,,,,,,,2,,12,5,Completed,1.03,12.05
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz T.,Fearnley J.,7,87,6,3,6,7,6,1,,,,,2,1,18,11,Completed,1.19,4.53
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Baez S.,Lehecka J.,53,23,6,4,6,1,,,,,,,2,,12,5,Completed,2.84,1.41
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Bublik A.,Kopriva V.,10,62,3,6,7,6,6,2,,,,,2,1,16,14,Completed,1.23,4.08
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Michelsen A.,Humbert U.,44,34,7,5,6,7,7,6,,,,,2,1,20,18,Completed,1.83,1.94
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Tabilo A.,11,40,6,4,6,2,,,,,,,2,,12,6,Completed,1.25,3.83
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Nakashima B.,4,30,7,6,5,7,6,4,,,,,2,1,18,17,Completed,1.25,3.84
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Tien L.,Shelton B.,27,8,7,6,4,6,6,3,,,,,2,1,17,15,Completed,2.22,1.63
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Davidovich Fokina A.,Mensik J.,19,12,6,2,4,6,6,2,,,,,2,1,16,10,Completed,2.19,1.65
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Sinner J.,Shapovalov D.,2,39,6,3,6,2,,,,,,,2,,12,5,Completed,1.03,11.16
2026-03-08,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Fils A.,Fucsovics M.,32,56,6,3,7,5,,,,,,,2,,13,8,Completed,1.37,3.03
2026-03-09,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Tiafoe F.,Cobolli F.,22,15,6,1,6,2,,,,,,,2,,12,3,Completed,1.71,2.1
2026-03-09,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Auger-Aliassime F.,Diallo G.,9,38,6,7,6,3,6,3,,,,,2,1,18,13,Completed,1.23,3.98
2026-03-09,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Fonseca J.,Paul T.,35,24,6,2,6,3,,,,,,,2,,12,5,Completed,2.74,1.42
2026-03-09,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Kovacevic A.,3,72,6,4,1,6,6,4,,,,,2,1,13,14,Completed,1.11,6.43
2026-03-09,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Norrie C.,De Minaur A.,29,6,6,4,6,4,,,,,,,2,,12,8,Completed,4.48,1.19
2026-03-09,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Hijikata R.,Bublik A.,117,10,6,7,7,6,6,3,,,,,2,1,19,16,Completed,4.31,1.21
2026-03-09,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Draper J.,Cerundolo F.,14,20,6,1,7,5,,,,,,,2,,13,6,Completed,1.52,2.5
2026-03-09,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Michelsen A.,Fritz T.,44,7,6,4,7,6,,,,,,,2,,13,10,Completed,3.05,1.36
2026-03-09,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Ruud C.,Vacherot V.,13,26,3,6,6,3,6,4,,,,,2,1,15,13,Completed,1.55,2.41
2026-03-10,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Alcaraz C.,Rinderknech A.,1,28,6,7,6,3,6,2,,,,,2,1,18,12,Completed,1.03,13.07
2026-03-10,BNP Paribas Open,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev D.,Baez S.,11,53,6,4,6,0,,,,,,,2,,12,4,Completed,1.14,5.41
2026-03-10,BNP Paribas Open,Masters 1000,Outdoor,Hard,4th Round,3,Fils A.,Auger-Aliassime F.,32,9,6,3,7,6,,,,,,,2,,13,9,Completed,2.17,1.67
2026-03-10,BNP Paribas Open,Masters 1000,Outdoor,Hard,4th Round,3,Zverev A.,Tiafoe F.,4,22,6,3,6,4,,,,,,,2,,12,7,Completed,1.34,3.23
2026-03-10,BNP Paribas Open,Masters 1000,Outdoor,Hard,4th Round,3,Tien L.,Davidovich Fokina A.,27,19,4,6,6,1,7,6,,,,,2,1,17,13,Completed,1.67,2.15
2026-03-11,BNP Paribas Open,Masters 1000,Outdoor,Hard,4th Round,3,Sinner J.,Fonseca J.,2,35,7,6,7,6,,,,,,,2,,14,12,Completed,1.07,8.09
2026-03-11,BNP Paribas Open,Masters 1000,Outdoor,Hard,4th Round,3,Norrie C.,Hijikata R.,29,117,6,4,6,2,,,,,,,2,,12,6,Completed,1.3,3.42
2026-03-11,BNP Paribas Open,Masters 1000,Outdoor,Hard,4th Round,3,Medvedev D.,Michelsen A.,11,44,6,2,6,4,,,,,,,2,,12,6,Completed,1.26,3.75
2026-03-11,BNP Paribas Open,Masters 1000,Outdoor,Hard,4th Round,3,Alcaraz C.,Ruud C.,1,13,6,1,7,6,,,,,,,2,,13,7,Completed,1.07,8.11
2026-03-12,BNP Paribas Open,Masters 1000,Outdoor,Hard,4th Round,3,Draper J.,Djokovic N.,14,3,4,6,6,4,7,6,,,,,2,1,17,16,Completed,2.2,1.65
