Datum,GameId,Saison,Heim,Gast,HeimTore,GastTore,HeimReg,GastReg,Ende,HeimSOG,GastSOG,HeimPIM,GastPIM,HeimTwId,HeimTw,GastTwId,GastTw
2025-01-16,2024020707,20242025,TOR,NJD,4,3,3,3,OT,41,24,6,4,8479361,J. Woll,8474593,J. Markstrom
2025-01-16,2024020708,20242025,OTT,WSH,0,1,0,0,OT,24,26,6,10,8482447,L. Meriläinen,8480313,L. Thompson
2025-01-16,2024020709,20242025,TBL,ANA,4,3,3,3,SO,35,37,6,12,8476883,A. Vasilevskiy,8480843,L. Dostal
2025-01-16,2024020710,20242025,FLA,DET,2,5,2,5,REG,43,20,10,8,8475683,S. Bobrovsky,8475660,C. Talbot
2025-01-16,2024020711,20242025,CBJ,SJS,4,1,4,1,REG,34,19,6,4,8478007,E. Merzlikins,8480382,A. Georgiev
2025-01-16,2024020712,20242025,NYI,PHI,3,5,3,5,REG,29,24,8,8,8478009,I. Sorokin,8481035,S. Ersson
2025-01-16,2024020713,20242025,STL,CGY,4,1,4,1,REG,29,29,9,13,8480981,J. Hofer,8481692,D. Wolf
2025-01-16,2024020714,20242025,NSH,CHI,3,2,2,2,SO,41,26,7,11,8477424,J. Saros,8482821,A. Soderblom
2025-01-16,2024020715,20242025,DAL,MTL,1,3,1,3,REG,33,24,4,6,8479979,J. Oettinger,8482487,J. Dobes
2025-01-16,2024020716,20242025,WPG,SEA,2,1,2,1,REG,36,18,2,4,8476945,C. Hellebuyck,8478916,J. Daccord
2025-01-16,2024020717,20242025,UTA,NYR,3,5,3,5,REG,31,25,6,6,8478872,K. Vejmelka,8478048,I. Shesterkin
2025-01-16,2024020718,20242025,COL,EDM,3,4,3,4,REG,25,28,8,4,8478406,M. Blackwood,8479973,S. Skinner
2025-01-16,2024020719,20242025,VAN,LAK,1,5,1,5,REG,21,21,21,15,8477967,T. Demko,8475311,D. Kuemper
2025-01-17,2024020720,20242025,BUF,PIT,2,5,2,5,REG,42,19,20,22,8480045,U. Luukkonen,8477968,A. Nedeljkovic
2025-01-17,2024020721,20242025,CAR,VGK,3,2,3,2,REG,28,31,6,6,8481611,P. Kochetkov,8478499,A. Hill
2025-01-18,2024020722,20242025,NJD,PHI,1,3,1,3,REG,13,18,4,4,8474596,J. Allen,8481035,S. Ersson
2025-01-18,2024020723,20242025,OTT,BOS,6,5,5,5,SO,44,28,17,15,8482447,L. Meriläinen,8480280,J. Swayman
2025-01-18,2024020724,20242025,COL,DAL,6,3,6,3,REG,36,29,8,6,8475809,S. Wedgewood,8479193,C. DeSmith
2025-01-18,2024020725,20242025,FLA,ANA,3,0,3,0,REG,45,34,17,4,8481519,S. Knight,8476434,J. Gibson
2025-01-18,2024020726,20242025,MTL,TOR,3,7,3,7,REG,35,34,8,10,8478470,S. Montembeault,8479361,J. Woll
2025-01-18,2024020727,20242025,TBL,DET,5,1,5,1,REG,22,39,14,8,8476883,A. Vasilevskiy,8475660,C. Talbot
2025-01-18,2024020728,20242025,NYR,CBJ,1,0,0,0,SO,26,27,4,2,8478048,I. Shesterkin,8480193,D. Tarasov
2025-01-18,2024020729,20242025,WSH,PIT,4,1,4,1,REG,32,19,6,10,8480313,L. Thompson,8482446,J. Blomqvist
2025-01-18,2024020730,20242025,WPG,CGY,1,3,1,3,REG,39,22,4,4,8477480,E. Comrie,8481692,D. Wolf
2025-01-18,2024020731,20242025,NYI,SJS,4,1,4,1,REG,31,19,2,2,8477405,M. Hogberg,8480382,A. Georgiev
2025-01-18,2024020732,20242025,CHI,VGK,5,3,5,3,REG,23,35,23,13,8475852,P. Mrazek,8478492,I. Samsonov
2025-01-18,2024020733,20242025,NSH,MIN,6,2,6,2,REG,38,29,23,21,8477424,J. Saros,8470594,M. Fleury
2025-01-18,2024020734,20242025,UTA,STL,4,2,4,2,REG,33,24,13,11,8478971,C. Ingram,8476412,J. Binnington
2025-01-18,2024020735,20242025,VAN,EDM,3,2,3,2,REG,27,15,29,33,8477967,T. Demko,8479973,S. Skinner
2025-01-18,2024020736,20242025,SEA,LAK,4,2,4,2,REG,22,30,4,6,8478916,J. Daccord,8475311,D. Kuemper
2025-01-19,2024020737,20242025,NJD,OTT,1,2,1,2,REG,26,20,6,2,8474593,J. Markstrom,8476341,A. Forsberg
2025-01-19,2024020738,20242025,MTL,NYR,5,4,4,4,OT,37,28,15,17,8482487,J. Dobes,8471734,J. Quick
2025-01-19,2024020739,20242025,DAL,DET,4,1,4,1,REG,25,34,6,2,8479979,J. Oettinger,8479312,A. Lyon
2025-01-20,2024020740,20242025,BOS,SJS,6,3,6,3,REG,33,28,2,4,8476914,J. Korpisalo,8482137,Y. Askarov
2025-01-20,2024020741,20242025,COL,MIN,1,3,1,3,REG,27,26,8,6,8478406,M. Blackwood,8470594,M. Fleury
2025-01-20,2024020742,20242025,SEA,BUF,6,4,6,4,REG,34,29,6,4,8478916,J. Daccord,8482221,D. Levi
2025-01-20,2024020743,20242025,VGK,STL,4,5,4,4,SO,32,28,4,4,8478499,A. Hill,8476412,J. Binnington
2025-01-20,2024020744,20242025,TOR,TBL,5,3,5,3,REG,28,30,4,2,8479361,J. Woll,8477992,J. Johansson
2025-01-20,2024020745,20242025,NYI,CBJ,3,1,3,1,REG,25,26,10,6,8478009,I. Sorokin,8478007,E. Merzlikins
2025-01-20,2024020746,20242025,CHI,CAR,3,4,3,3,OT,25,48,4,4,8475852,P. Mrazek,8475883,F. Andersen
2025-01-20,2024020747,20242025,UTA,WPG,5,2,5,2,REG,28,25,12,16,8478971,C. Ingram,8476945,C. Hellebuyck
2025-01-20,2024020748,20242025,LAK,PIT,1,5,1,5,REG,26,32,2,6,8479496,D. Rittich,8477968,A. Nedeljkovic
2025-01-21,2024020749,20242025,MTL,TBL,3,2,3,2,REG,22,35,8,4,8478470,S. Montembeault,8476883,A. Vasilevskiy
2025-01-21,2024020750,20242025,NYR,OTT,5,0,5,0,REG,29,20,10,14,8478048,I. Shesterkin,8476341,A. Forsberg
2025-01-21,2024020751,20242025,PHI,DET,2,1,1,1,OT,26,28,0,2,8481035,S. Ersson,8479312,A. Lyon
2025-01-21,2024020752,20242025,NSH,SJS,7,5,7,5,REG,41,24,8,6,8481020,J. Annunen,8480382,A. Georgiev
2025-01-21,2024020753,20242025,DAL,CAR,1,2,1,2,REG,23,19,6,6,8479979,J. Oettinger,8481611,P. Kochetkov
2025-01-21,2024020754,20242025,EDM,WSH,2,3,2,3,REG,32,14,6,6,8479973,S. Skinner,8480313,L. Thompson
2025-01-21,2024020755,20242025,VAN,BUF,2,3,2,3,REG,34,26,4,2,8477967,T. Demko,8480045,U. Luukkonen
2025-01-21,2024020756,20242025,ANA,FLA,2,5,2,5,REG,30,29,6,4,8480843,L. Dostal,8475683,S. Bobrovsky
2025-01-22,2024020757,20242025,TOR,CBJ,1,5,1,5,REG,29,19,9,15,8483710,D. Hildeby,8478007,E. Merzlikins
2025-01-22,2024020758,20242025,NJD,BOS,5,1,5,1,REG,34,23,6,14,8474596,J. Allen,8480280,J. Swayman
2025-01-22,2024020759,20242025,COL,WPG,2,3,2,2,OT,27,25,4,6,8478406,M. Blackwood,8476945,C. Hellebuyck
2025-01-22,2024020760,20242025,LAK,FLA,2,1,2,1,REG,28,28,4,4,8475311,D. Kuemper,8481519,S. Knight
2025-01-23,2024020761,20242025,BOS,OTT,2,0,2,0,REG,26,29,18,14,8476914,J. Korpisalo,8476341,A. Forsberg
2025-01-23,2024020762,20242025,DET,MTL,4,2,4,2,REG,45,29,4,8,8475660,C. Talbot,8478470,S. Montembeault
2025-01-23,2024020763,20242025,NYR,PHI,6,1,6,1,REG,37,34,6,4,8478048,I. Shesterkin,8481035,S. Ersson
2025-01-23,2024020764,20242025,CAR,CBJ,7,4,7,4,REG,43,22,4,6,8475883,F. Andersen,8480193,D. Tarasov
2025-01-23,2024020765,20242025,STL,VGK,2,4,2,4,REG,17,31,4,4,8480981,J. Hofer,8478492,I. Samsonov
2025-01-23,2024020766,20242025,MIN,UTA,0,4,0,4,REG,26,29,4,6,8479406,F. Gustavsson,8478872,K. Vejmelka
2025-01-23,2024020767,20242025,CGY,BUF,5,2,5,2,REG,26,34,29,11,8481692,D. Wolf,8480045,U. Luukkonen
2025-01-23,2024020768,20242025,EDM,VAN,6,2,6,2,REG,34,26,8,26,8475717,C. Pickard,8477967,T. Demko
2025-01-23,2024020769,20242025,ANA,PIT,5,1,5,1,REG,34,32,10,8,8476434,J. Gibson,8477968,A. Nedeljkovic
2025-01-23,2024020770,20242025,SEA,WSH,0,3,0,3,REG,22,32,0,2,8478916,J. Daccord,8479292,C. Lindgren
2025-01-23,2024020771,20242025,SJS,NSH,5,6,5,6,REG,35,38,27,36,8482137,Y. Askarov,8481020,J. Annunen
2025-01-24,2024020772,20242025,NYI,PHI,3,1,3,1,REG,27,30,2,6,8478009,I. Sorokin,8478905,I. Fedotov
2025-01-24,2024020773,20242025,CHI,TBL,3,4,3,3,OT,14,40,6,4,8482821,A. Soderblom,8477992,J. Johansson
2025-01-24,2024020774,20242025,DAL,VGK,4,3,4,3,REG,27,21,6,4,8479979,J. Oettinger,8478499,A. Hill
2025-01-24,2024020775,20242025,WPG,UTA,5,2,5,2,REG,29,19,6,2,8476945,C. Hellebuyck,8478971,C. Ingram
2025-01-25,2024020776,20242025,BOS,COL,3,1,3,1,REG,15,28,4,0,8480280,J. Swayman,8475809,S. Wedgewood
2025-01-25,2024020777,20242025,EDM,BUF,3,2,3,2,REG,34,41,6,2,8479973,S. Skinner,8473503,J. Reimer
2025-01-25,2024020778,20242025,SEA,PIT,4,1,4,1,REG,25,29,4,6,8478916,J. Daccord,8482446,J. Blomqvist
2025-01-25,2024020779,20242025,MTL,NJD,3,4,3,3,OT,32,44,2,2,8482487,J. Dobes,8474596,J. Allen
2025-01-25,2024020780,20242025,OTT,TOR,2,1,2,1,REG,23,29,4,6,8476341,A. Forsberg,8479361,J. Woll
2025-01-25,2024020781,20242025,DET,TBL,2,0,2,0,REG,32,28,8,8,8475660,C. Talbot,8476883,A. Vasilevskiy
2025-01-25,2024020782,20242025,CBJ,LAK,3,2,2,2,OT,24,33,2,2,8478007,E. Merzlikins,8475311,D. Kuemper
2025-01-25,2024020783,20242025,STL,DAL,0,2,0,2,REG,33,19,6,2,8476412,J. Binnington,8479193,C. DeSmith
2025-01-25,2024020784,20242025,MIN,CGY,4,5,4,5,REG,25,29,17,15,8470594,M. Fleury,8481692,D. Wolf
2025-01-25,2024020785,20242025,NYI,CAR,3,2,2,2,OT,27,27,7,11,8477405,M. Hogberg,8481611,P. Kochetkov
2025-01-25,2024020786,20242025,VAN,WSH,2,1,2,1,REG,25,33,6,6,8480947,K. Lankinen,8479292,C. Lindgren
2025-01-25,2024020787,20242025,ANA,NSH,5,2,5,2,REG,35,43,6,4,8480843,L. Dostal,8477424,J. Saros
2025-01-25,2024020788,20242025,SJS,FLA,2,7,2,7,REG,23,32,2,2,8482137,Y. Askarov,8475683,S. Bobrovsky
2025-01-26,2024020789,20242025,NYR,COL,4,5,4,5,REG,37,22,4,4,8478048,I. Shesterkin,8478406,M. Blackwood
2025-01-26,2024020790,20242025,OTT,UTA,3,1,3,1,REG,27,35,6,6,8482447,L. Meriläinen,8478872,K. Vejmelka
2025-01-26,2024020791,20242025,WPG,CGY,5,2,5,2,REG,27,22,10,6,8477480,E. Comrie,8478435,D. Vladar
2025-01-26,2024020792,20242025,CHI,MIN,2,4,2,4,REG,20,28,10,10,8475852,P. Mrazek,8479406,F. Gustavsson
2025-01-26,2024020793,20242025,VGK,FLA,4,1,4,1,REG,26,34,6,4,8478499,A. Hill,8481519,S. Knight
2025-01-27,2024020794,20242025,DET,LAK,5,2,5,2,REG,28,25,2,6,8475660,C. Talbot,8475311,D. Kuemper
2025-01-27,2024020795,20242025,PHI,NJD,4,2,4,2,REG,26,33,8,6,8481035,S. Ersson,8474596,J. Allen
2025-01-27,2024020796,20242025,STL,VAN,2,5,2,5,REG,26,30,9,15,8480981,J. Hofer,8480947,K. Lankinen
2025-01-27,2024020797,20242025,EDM,SEA,4,2,4,2,REG,31,28,6,2,8475717,C. Pickard,8478916,J. Daccord
2025-01-27,2024020798,20242025,SJS,PIT,2,1,2,1,REG,28,30,8,6,8482137,Y. Askarov,8477968,A. Nedeljkovic
2025-01-28,2024020799,20242025,BUF,BOS,7,2,7,2,REG,33,27,4,16,8480045,U. Luukkonen,8480280,J. Swayman
2025-01-28,2024020800,20242025,MTL,WPG,1,4,1,4,REG,25,24,6,0,8478470,S. Montembeault,8476945,C. Hellebuyck
2025-01-28,2024020801,20242025,TBL,CHI,1,4,1,4,REG,35,21,15,17,8477992,J. Johansson,8482821,A. Soderblom
2025-01-28,2024020802,20242025,NYR,CAR,0,4,0,4,REG,22,26,9,11,8478048,I. Shesterkin,8475883,F. Andersen
2025-01-28,2024020803,20242025,NYI,COL,5,2,5,2,REG,28,32,4,0,8478009,I. Sorokin,8478406,M. Blackwood
2025-01-28,2024020804,20242025,CGY,WSH,1,3,1,3,REG,33,23,10,10,8481692,D. Wolf,8480313,L. Thompson
2025-01-28,2024020805,20242025,VGK,DAL,3,4,3,3,OT,28,28,6,4,8478499,A. Hill,8479979,J. Oettinger
2025-01-28,2024020806,20242025,SEA,ANA,4,6,4,6,REG,30,23,8,10,8475831,P. Grubauer,8480843,L. Dostal
2025-01-29,2024020807,20242025,TOR,MIN,1,3,1,3,REG,33,25,2,2,8479361,J. Woll,8479406,F. Gustavsson
2025-01-29,2024020808,20242025,FLA,LAK,3,0,3,0,REG,39,29,6,10,8475683,S. Bobrovsky,8475311,D. Kuemper
2025-01-29,2024020809,20242025,NJD,PHI,5,0,5,0,REG,26,24,16,16,8474596,J. Allen,8481035,S. Ersson
2025-01-29,2024020810,20242025,NSH,VAN,1,3,1,3,REG,32,22,6,4,8477424,J. Saros,8477967,T. Demko
2025-01-29,2024020811,20242025,UTA,PIT,2,3,2,2,OT,29,29,7,7,8478971,C. Ingram,8477968,A. Nedeljkovic
2025-01-30,2024020812,20242025,BOS,WPG,2,6,2,6,REG,28,28,18,6,8476914,J. Korpisalo,8476945,C. Hellebuyck
2025-01-30,2024020813,20242025,MTL,MIN,0,4,0,4,REG,19,27,2,2,8482487,J. Dobes,8470594,M. Fleury
2025-01-30,2024020814,20242025,OTT,WSH,5,4,4,4,OT,34,35,12,6,8476341,A. Forsberg,8479292,C. Lindgren
2025-01-30,2024020815,20242025,TBL,LAK,3,0,3,0,REG,33,28,2,4,8476883,A. Vasilevskiy,8479496,D. Rittich
2025-01-30,2024020816,20242025,PHI,NYI,0,3,0,3,REG,23,28,11,13,8478905,I. Fedotov,8478009,I. Sorokin
2025-01-30,2024020817,20242025,CAR,CHI,3,2,3,2,REG,27,20,6,4,8481611,P. Kochetkov,8482821,A. Soderblom
2025-01-30,2024020818,20242025,CGY,ANA,4,1,4,1,REG,30,31,17,13,8481692,D. Wolf,8476434,J. Gibson
2025-01-30,2024020819,20242025,EDM,DET,2,3,2,2,SO,47,35,6,8,8479973,S. Skinner,8479312,A. Lyon
2025-01-30,2024020820,20242025,VGK,CBJ,1,2,1,1,OT,26,24,2,2,8478492,I. Samsonov,8478007,E. Merzlikins
2025-01-30,2024020821,20242025,SEA,SJS,6,2,6,2,REG,33,28,9,9,8478916,J. Daccord,8480382,A. Georgiev
2025-01-31,2024020822,20242025,BUF,NSH,4,3,4,3,REG,27,31,8,4,8480045,U. Luukkonen,8481020,J. Annunen
2025-01-31,2024020823,20242025,DAL,VAN,5,3,5,3,REG,16,29,10,4,8479979,J. Oettinger,8477967,T. Demko
2025-01-31,2024020824,20242025,COL,STL,5,0,5,0,REG,36,19,4,8,8478406,M. Blackwood,8480981,J. Hofer
2025-01-31,2024020825,20242025,UTA,CBJ,2,3,2,2,OT,34,23,4,6,8478872,K. Vejmelka,8480193,D. Tarasov
2025-02-01,2024020826,20242025,FLA,CHI,5,1,5,1,REG,44,25,8,10,8475683,S. Bobrovsky,8475852,P. Mrazek
2025-02-01,2024020827,20242025,BOS,NYR,6,3,6,3,REG,25,25,4,6,8480280,J. Swayman,8478048,I. Shesterkin
2025-02-01,2024020828,20242025,OTT,MIN,6,0,6,0,REG,52,16,10,31,8482447,L. Meriläinen,8479406,F. Gustavsson
2025-02-01,2024020829,20242025,TBL,NYI,2,3,2,2,OT,31,36,9,11,8476883,A. Vasilevskiy,8478009,I. Sorokin
2025-02-01,2024020830,20242025,PIT,NSH,3,0,3,0,REG,36,25,4,8,8477968,A. Nedeljkovic,8477424,J. Saros
2025-02-01,2024020831,20242025,WSH,WPG,4,5,4,4,OT,29,30,6,4,8480313,L. Thompson,8476945,C. Hellebuyck
2025-02-01,2024020832,20242025,CAR,LAK,2,4,2,4,REG,28,26,7,11,8475883,F. Andersen,8475311,D. Kuemper
2025-02-01,2024020833,20242025,EDM,TOR,3,4,3,4,REG,48,28,6,6,8479973,S. Skinner,8479361,J. Woll
2025-02-01,2024020834,20242025,CGY,DET,1,3,1,3,REG,34,25,0,4,8481692,D. Wolf,8475660,C. Talbot
2025-02-02,2024020835,20242025,BUF,NJD,4,3,4,3,REG,34,24,10,21,8480045,U. Luukkonen,8474596,J. Allen
2025-02-02,2024020836,20242025,COL,PHI,2,0,2,0,REG,32,24,2,4,8478406,M. Blackwood,8481035,S. Ersson
2025-02-02,2024020837,20242025,ANA,MTL,3,2,3,2,REG,22,23,13,13,8480843,L. Dostal,8478470,S. Montembeault
2025-02-02,2024020838,20242025,FLA,NYI,6,3,6,3,REG,33,34,8,6,8481519,S. Knight,8480819,J. Skarek
2025-02-02,2024020839,20242025,NYR,VGK,4,2,4,2,REG,28,36,9,11,8471734,J. Quick,8478499,A. Hill
2025-02-02,2024020840,20242025,DAL,CBJ,5,3,5,3,REG,39,30,6,6,8479193,C. DeSmith,8478007,E. Merzlikins
2025-02-02,2024020841,20242025,UTA,STL,1,2,1,2,REG,25,29,11,13,8478971,C. Ingram,8476412,J. Binnington
2025-02-02,2024020842,20242025,VAN,DET,2,3,2,2,OT,27,18,2,0,8480947,K. Lankinen,8479312,A. Lyon
2025-02-02,2024020843,20242025,SEA,CGY,2,3,2,3,REG,31,35,10,8,8478916,J. Daccord,8478435,D. Vladar
2025-02-03,2024020844,20242025,NSH,OTT,2,5,2,5,REG,27,39,12,4,8477424,J. Saros,8476341,A. Forsberg
2025-02-04,2024020845,20242025,BOS,MIN,3,0,3,0,REG,35,36,8,6,8480280,J. Swayman,8470594,M. Fleury
2025-02-04,2024020846,20242025,BUF,CBJ,3,2,3,2,REG,21,29,7,7,8473503,J. Reimer,8478007,E. Merzlikins
2025-02-04,2024020847,20242025,TBL,OTT,4,3,4,3,REG,38,28,4,8,8476883,A. Vasilevskiy,8476999,L. Ullmark
2025-02-04,2024020848,20242025,PIT,NJD,2,3,2,2,SO,27,21,10,10,8477968,A. Nedeljkovic,8482076,N. Daws
2025-02-04,2024020849,20242025,WSH,FLA,6,3,6,3,REG,26,33,4,8,8480313,L. Thompson,8475683,S. Bobrovsky
2025-02-04,2024020850,20242025,NYI,VGK,2,1,2,1,REG,14,34,2,2,8478009,I. Sorokin,8478492,I. Samsonov
2025-02-04,2024020851,20242025,STL,EDM,2,3,2,2,OT,22,39,6,2,8476412,J. Binnington,8479973,S. Skinner
2025-02-04,2024020852,20242025,WPG,CAR,3,0,3,0,REG,30,29,2,6,8477480,E. Comrie,8481611,P. Kochetkov
2025-02-04,2024020853,20242025,CGY,TOR,3,6,3,6,REG,26,30,8,10,8481692,D. Wolf,8479361,J. Woll
2025-02-04,2024020854,20242025,UTA,PHI,3,2,2,2,OT,42,20,7,11,8478872,K. Vejmelka,8481035,S. Ersson
2025-02-04,2024020855,20242025,VAN,COL,3,0,3,0,REG,31,25,13,31,8477967,T. Demko,8478406,M. Blackwood
2025-02-04,2024020856,20242025,ANA,DAL,2,1,2,1,REG,28,27,2,6,8476434,J. Gibson,8479979,J. Oettinger
2025-02-04,2024020857,20242025,SEA,DET,4,5,4,4,SO,27,40,8,2,8478916,J. Daccord,8475660,C. Talbot
2025-02-04,2024020858,20242025,SJS,MTL,3,4,3,4,REG,30,20,8,8,8480382,A. Georgiev,8478470,S. Montembeault
2025-02-05,2024020859,20242025,NYR,BOS,3,2,3,2,REG,22,17,6,6,8478048,I. Shesterkin,8476914,J. Korpisalo
2025-02-05,2024020860,20242025,CHI,EDM,3,4,3,3,OT,32,38,6,2,8482821,A. Soderblom,8475717,C. Pickard
2025-02-05,2024020861,20242025,LAK,MTL,6,3,6,3,REG,37,21,6,4,8475311,D. Kuemper,8482487,J. Dobes
2025-02-06,2024020862,20242025,TBL,OTT,5,1,5,1,REG,31,28,4,6,8476883,A. Vasilevskiy,8476341,A. Forsberg
2025-02-06,2024020863,20242025,NJD,VGK,1,3,1,3,REG,15,40,10,2,8474596,J. Allen,8478499,A. Hill
2025-02-06,2024020864,20242025,PHI,WSH,3,4,3,4,REG,22,18,4,4,8478905,I. Fedotov,8479292,C. Lindgren
2025-02-06,2024020865,20242025,CBJ,UTA,2,3,2,2,OT,22,33,11,9,8478007,E. Merzlikins,8478971,C. Ingram
2025-02-06,2024020866,20242025,STL,FLA,2,3,2,3,REG,22,34,7,9,8480981,J. Hofer,8481519,S. Knight
2025-02-06,2024020867,20242025,MIN,CAR,2,1,2,1,REG,24,38,4,6,8479406,F. Gustavsson,8475883,F. Andersen
2025-02-06,2024020868,20242025,CGY,COL,2,4,2,4,REG,29,34,11,15,8481692,D. Wolf,8478406,M. Blackwood
2025-02-06,2024020869,20242025,SEA,TOR,1,3,1,3,REG,27,30,11,13,8478916,J. Daccord,8476932,A. Stolarz
2025-02-06,2024020870,20242025,SJS,VAN,1,2,1,1,OT,34,24,8,4,8477970,V. Vanecek,8477967,T. Demko
2025-02-07,2024020871,20242025,NYR,PIT,2,3,2,3,REG,24,26,4,4,8478048,I. Shesterkin,8477968,A. Nedeljkovic
2025-02-07,2024020872,20242025,WPG,NYI,4,3,4,3,REG,27,35,6,4,8476945,C. Hellebuyck,8478009,I. Sorokin
2025-02-07,2024020873,20242025,CHI,NSH,6,2,6,2,REG,30,33,11,11,8475852,P. Mrazek,8477424,J. Saros
2025-02-07,2024020874,20242025,EDM,COL,4,5,4,5,REG,27,31,12,10,8475717,C. Pickard,8478406,M. Blackwood
2025-02-07,2024020875,20242025,LAK,DAL,5,4,4,4,SO,37,30,9,9,8479496,D. Rittich,8479979,J. Oettinger
2025-02-08,2024020876,20242025,MTL,NJD,0,4,0,4,REG,34,22,4,4,8478470,S. Montembeault,8474596,J. Allen
2025-02-08,2024020877,20242025,DET,TBL,3,6,3,6,REG,37,18,10,4,8475660,C. Talbot,8476883,A. Vasilevskiy
2025-02-08,2024020878,20242025,CAR,UTA,7,3,7,3,REG,38,39,10,4,8481611,P. Kochetkov,8478872,K. Vejmelka
2025-02-08,2024020879,20242025,BOS,VGK,3,4,3,4,REG,24,38,15,9,8480280,J. Swayman,8478492,I. Samsonov
2025-02-08,2024020880,20242025,FLA,OTT,5,1,5,1,REG,48,27,6,10,8475683,S. Bobrovsky,8476999,L. Ullmark
2025-02-08,2024020881,20242025,PHI,PIT,3,2,3,2,REG,20,33,4,2,8481035,S. Ersson,8482446,J. Blomqvist
2025-02-08,2024020882,20242025,CBJ,NYR,3,4,3,4,REG,25,40,2,2,8478007,E. Merzlikins,8471734,J. Quick
2025-02-08,2024020883,20242025,STL,CHI,6,5,5,5,SO,40,21,0,4,8476412,J. Binnington,8482821,A. Soderblom
2025-02-08,2024020884,20242025,VAN,TOR,2,1,2,1,REG,25,28,4,4,8480947,K. Lankinen,8479361,J. Woll
2025-02-08,2024020885,20242025,NSH,BUF,6,4,6,4,REG,23,29,6,6,8481020,J. Annunen,8480045,U. Luukkonen
2025-02-08,2024020886,20242025,MIN,NYI,6,3,6,3,REG,33,35,4,4,8479406,F. Gustavsson,8478009,I. Sorokin
2025-02-08,2024020887,20242025,CGY,SEA,2,3,2,2,OT,29,28,10,6,8481692,D. Wolf,8478916,J. Daccord
2025-02-08,2024020888,20242025,LAK,ANA,1,2,1,1,SO,45,26,4,6,8479496,D. Rittich,8480843,L. Dostal
2025-02-08,2024020889,20242025,SJS,DAL,3,8,3,8,REG,27,34,4,4,8477970,V. Vanecek,8479193,C. DeSmith
2025-02-09,2024020890,20242025,WSH,UTA,4,5,4,4,SO,42,27,2,4,8480313,L. Thompson,8478872,K. Vejmelka
2025-02-09,2024020891,20242025,MTL,TBL,3,5,3,5,REG,35,21,4,6,8478470,S. Montembeault,8476883,A. Vasilevskiy
2025-02-22,2024020892,20242025,PHI,EDM,6,3,6,3,REG,32,18,2,4,8481035,S. Ersson,8479973,S. Skinner
2025-02-22,2024020893,20242025,PIT,WSH,3,8,3,8,REG,32,30,10,6,8477968,A. Nedeljkovic,8480313,L. Thompson
2025-02-22,2024020894,20242025,DET,MIN,3,4,3,3,OT,30,39,10,12,8475660,C. Talbot,8470594,M. Fleury
2025-02-22,2024020895,20242025,BUF,NYR,8,2,8,2,REG,33,28,8,6,8480045,U. Luukkonen,8471734,J. Quick
2025-02-22,2024020896,20242025,FLA,SEA,1,2,1,2,REG,27,22,2,2,8475683,S. Bobrovsky,8478916,J. Daccord
2025-02-22,2024020897,20242025,NJD,DAL,2,4,2,4,REG,33,26,6,8,8474596,J. Allen,8479193,C. DeSmith
2025-02-22,2024020898,20242025,NSH,COL,2,1,2,1,REG,17,32,2,4,8477424,J. Saros,8475809,S. Wedgewood
2025-02-22,2024020899,20242025,BOS,ANA,2,3,2,2,OT,30,29,4,10,8480280,J. Swayman,8476434,J. Gibson
2025-02-22,2024020900,20242025,TOR,CAR,6,3,6,3,REG,23,35,6,6,8476932,A. Stolarz,8481611,P. Kochetkov
2025-02-22,2024020901,20242025,OTT,MTL,2,5,2,5,REG,27,25,9,13,8476999,L. Ullmark,8478470,S. Montembeault
2025-02-22,2024020902,20242025,CBJ,CHI,5,1,5,1,REG,21,28,13,7,8478007,E. Merzlikins,8475852,P. Mrazek
2025-02-22,2024020903,20242025,STL,WPG,3,4,3,3,SO,24,28,6,10,8480981,J. Hofer,8477480,E. Comrie
2025-02-22,2024020904,20242025,LAK,UTA,5,3,5,3,REG,26,28,4,4,8475311,D. Kuemper,8478971,C. Ingram
2025-02-22,2024020905,20242025,VGK,VAN,3,1,3,1,REG,35,34,8,6,8478499,A. Hill,8480947,K. Lankinen
2025-02-23,2024020906,20242025,WSH,EDM,7,3,7,3,REG,35,25,6,4,8479292,C. Lindgren,8475717,C. Pickard
2025-02-23,2024020907,20242025,PIT,NYR,3,5,3,5,REG,40,16,2,6,8482446,J. Blomqvist,8478048,I. Shesterkin
2025-02-23,2024020908,20242025,DET,ANA,5,4,4,4,OT,36,28,6,12,8479312,A. Lyon,8480843,L. Dostal
2025-02-23,2024020909,20242025,TBL,SEA,4,1,4,1,REG,24,37,2,0,8476883,A. Vasilevskiy,8478848,A. Stezka
2025-02-23,2024020910,20242025,STL,COL,3,1,3,1,REG,25,29,9,7,8476412,J. Binnington,8478406,M. Blackwood
2025-02-23,2024020911,20242025,NSH,NJD,0,5,0,5,REG,29,36,2,8,8481020,J. Annunen,8482076,N. Daws
2025-02-23,2024020912,20242025,CHI,TOR,2,5,2,5,REG,27,30,4,2,8482821,A. Soderblom,8479361,J. Woll
2025-02-23,2024020913,20242025,NYI,DAL,3,4,3,4,REG,37,29,22,19,8478009,I. Sorokin,8479979,J. Oettinger
2025-02-23,2024020914,20242025,CGY,SJS,3,2,3,2,REG,36,29,8,24,8481692,D. Wolf,8480382,A. Georgiev
2025-02-23,2024020915,20242025,UTA,VAN,2,1,2,1,REG,32,16,10,10,8478872,K. Vejmelka,8481668,A. Silovs
