Datum,GamePk,Park,Heim,Gast,HeimF5,GastF5,HeimI1,GastI1,HeimR,GastR,HeimHits,GastHits,HeimHitsF5,GastHitsF5,HeimStarterId,HeimStarter,GastStarterId,GastStarter
2026-07-31,823922,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Boston Red Sox,4,3,0,0,4,9,10,12,6,5,683618,Edgardo Henriquez,624133,Ranger Suarez
2026-07-31,823111,T-Mobile Park,Seattle Mariners,Minnesota Twins,3,2,2,0,3,5,4,7,3,3,682243,Bryce Miller,805673,Zebby Matthews
2026-08-01,822781,Rogers Centre,Toronto Blue Jays,St. Louis Cardinals,2,0,0,0,5,1,9,11,5,7,592332,Kevin Gausman,687273,Quinn Mathews
2026-08-01,823109,T-Mobile Park,Seattle Mariners,Minnesota Twins,3,1,2,0,4,3,7,7,4,2,669302,Logan Gilbert,687570,Connor Prielipp
2026-08-01,822944,Tropicana Field,Tampa Bay Rays,Chicago White Sox,1,0,0,0,1,0,5,5,3,4,656876,Drew Rasmussen,663855,Jordan Hicks
2026-08-01,823594,Citi Field,New York Mets,Miami Marlins,2,4,0,1,2,6,7,10,5,6,804267,Zac Thornton,663969,Tyler Phillips
2026-08-01,824485,Great American Ball Park,Cincinnati Reds,Pittsburgh Pirates,1,3,0,0,1,4,3,6,2,3,671096,Andrew Abbott,677952,Braxton Ashcraft
2026-08-01,824808,Oriole Park at Camden Yards,Baltimore Orioles,Philadelphia Phillies,0,1,0,0,0,5,3,10,1,4,669358,Shane Baz,650911,Cristopher Sánchez
2026-08-01,824162,Daikin Park,Houston Astros,Texas Rangers,5,3,0,0,5,4,9,7,7,5,669854,Ronel Blanco,594798,Jacob deGrom
2026-08-01,824405,Progressive Field,Cleveland Guardians,Arizona Diamondbacks,2,2,2,0,8,12,14,16,5,6,800048,Parker Messick,684442,Kohl Drake
2026-08-01,824890,Truist Park,Atlanta Braves,Washington Nationals,4,0,2,0,8,3,10,4,7,0,527048,Martín Pérez,571945,Miles Mikolas
2026-08-01,824649,Wrigley Field,Chicago Cubs,New York Yankees,1,1,1,0,5,2,7,8,2,3,656849,David Peterson,608331,Max Fried
2026-08-01,824326,Coors Field,Colorado Rockies,Kansas City Royals,8,4,0,0,12,6,16,12,10,7,663372,Ryan Feltner,679883,Luinder Avila
2026-08-01,823269,Petco Park,San Diego Padres,San Francisco Giants,4,3,2,0,6,5,10,12,4,8,621111,Walker Buehler,641816,Tyler Mahle
2026-08-01,823920,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Boston Red Sox,2,2,0,1,2,3,10,4,7,2,808967,Yoshinobu Yamamoto,801139,Payton Tolle
2026-08-01,824000,Angel Stadium,Los Angeles Angels,Milwaukee Brewers,1,1,1,0,1,3,5,5,4,2,608718,Brent Suter,688107,Robert Gasser
2026-08-01,824972,Sutter Health Park,Athletics,Detroit Tigers,2,4,0,2,6,8,15,15,8,7,678022,Jack Perkins,664285,Framber Valdez
2026-08-02,824807,Oriole Park at Camden Yards,Baltimore Orioles,Philadelphia Phillies,0,5,0,0,0,8,4,9,4,6,680694,Kyle Bradish,554430,Zack Wheeler
2026-08-02,824891,Truist Park,Atlanta Braves,Washington Nationals,3,2,0,0,4,2,7,4,4,4,702275,JR Ritchie,676917,Cade Cavalli
2026-08-02,822783,Rogers Centre,Toronto Blue Jays,St. Louis Cardinals,0,1,0,0,1,5,5,8,1,2,453286,Max Scherzer,669461,Matthew Liberatore
2026-08-02,824404,Progressive Field,Cleveland Guardians,Arizona Diamondbacks,5,0,0,0,5,0,8,2,8,0,668909,Gavin Williams,518876,Merrill Kelly
2026-08-02,824483,Great American Ball Park,Cincinnati Reds,Pittsburgh Pirates,9,1,3,0,10,2,10,4,9,2,695505,Chase Burns,656605,Mitch Keller
2026-08-02,822943,Tropicana Field,Tampa Bay Rays,Chicago White Sox,0,3,0,2,1,9,11,9,4,4,643377,Griffin Jax,641743,Anthony Kay
2026-08-02,823592,Citi Field,New York Mets,Miami Marlins,0,1,0,0,0,2,5,5,2,3,476594,Robert Stock,645261,Sandy Alcantara
2026-08-02,824163,Daikin Park,Houston Astros,Texas Rangers,3,2,0,0,7,3,15,6,9,3,663567,Peter Lambert,677958,Kumar Rocker
2026-08-02,824648,Wrigley Field,Chicago Cubs,New York Yankees,1,2,0,0,1,2,4,5,3,2,607067,Colin Rea,543037,Gerrit Cole
2026-08-02,824323,Coors Field,Colorado Rockies,Kansas City Royals,2,1,1,0,8,1,9,5,3,3,607536,Kyle Freeland,607625,Seth Lugo
2026-08-02,823996,Angel Stadium,Los Angeles Angels,Milwaukee Brewers,2,0,0,0,3,0,4,5,2,2,700712,Walbert Ureña,694819,Jacob Misiorowski
2026-08-02,824971,Sutter Health Park,Athletics,Detroit Tigers,0,6,0,2,0,11,7,12,2,5,695611,Gage Jump,672456,Keider Montero
2026-08-02,823270,Petco Park,San Diego Padres,San Francisco Giants,5,3,0,0,5,4,8,7,7,5,606996,Kyle Hart,694738,Landen Roupp
2026-08-02,823107,T-Mobile Park,Seattle Mariners,Minnesota Twins,2,0,2,0,7,6,14,11,5,4,669923,George Kirby,671737,Taj Bradley
2026-08-02,823919,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Boston Red Sox,3,5,0,2,4,8,9,9,5,6,686218,Emmet Sheehan,687562,Jake Bennett
2026-08-03,823431,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,0,3,0,1,6,3,5,6,3,5,605400,Aaron Nola,674841,Andrew Alvarez
2026-08-03,823520,Yankee Stadium,New York Yankees,St. Louis Cardinals,3,6,0,2,7,13,10,13,5,6,693645,Cam Schlittler,700241,Michael McGreevy
2026-08-03,823757,American Family Field,Milwaukee Brewers,Pittsburgh Pirates,1,4,0,0,3,4,6,8,2,6,687075,Brandon Sproat,696149,Bubba Chandler
2026-08-03,824647,Wrigley Field,Chicago Cubs,Los Angeles Dodgers,7,4,2,3,10,5,10,10,7,7,571510,Matthew Boyd,680736,Justin Wrobleski
2026-08-03,822867,Globe Life Field,Texas Rangers,San Francisco Giants,0,3,0,0,1,5,7,6,5,4,615698,Cal Quantrill,657277,Logan Webb
2026-08-03,824160,Daikin Park,Houston Astros,Toronto Blue Jays,0,3,0,0,1,3,10,7,6,7,664299,Cristian Javier,669456,Shane Bieber
2026-08-03,824324,Coors Field,Colorado Rockies,Tampa Bay Rays,2,8,0,2,9,13,15,15,6,8,547179,Michael Lorenzen,693855,Ian Seymour
2026-08-03,825095,Chase Field,Arizona Diamondbacks,San Diego Padres,3,0,0,0,5,1,9,6,5,3,694297,Brandon Pfaadt,650633,Michael King
2026-08-04,824805,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Angels,2,0,0,0,3,1,4,10,2,6,700249,Cade Povich,680570,Grayson Rodriguez
2026-08-04,824403,Progressive Field,Cleveland Guardians,New York Mets,2,5,0,0,2,6,7,9,7,7,676282,Joey Cantillo,640455,Sean Manaea
2026-08-04,824484,Great American Ball Park,Cincinnati Reds,Athletics,3,3,0,0,5,4,5,8,5,5,663903,Brady Singer,669372,J.T. Ginn
2026-08-04,823432,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,4,0,1,0,5,0,11,5,7,2,666200,Jesús Luzardo,687223,Carson Palmquist
2026-08-04,823517,Yankee Stadium,New York Yankees,St. Louis Cardinals,2,0,0,0,2,0,5,6,3,3,677960,Ryan Weathers,690928,Hunter Dobbins
2026-08-04,824731,Fenway Park,Boston Red Sox,Chicago White Sox,7,1,6,0,14,2,15,6,9,6,663776,Patrick Sandoval,663436,Davis Martin
2026-08-04,824888,Truist Park,Atlanta Braves,Miami Marlins,1,0,0,0,4,2,7,8,4,4,656550,Grant Holmes,687473,Ryan Gusto
2026-08-04,824084,Kauffman Stadium,Kansas City Royals,Minnesota Twins,5,1,2,0,8,2,10,7,7,3,677976,Randy Dobnak,657746,Joe Ryan
2026-08-04,823756,American Family Field,Milwaukee Brewers,Pittsburgh Pirates,4,2,0,0,4,2,11,5,10,4,701656,Logan Henderson,683003,Jared Jones
2026-08-04,824645,Wrigley Field,Chicago Cubs,Los Angeles Dodgers,1,1,0,0,5,1,9,4,2,2,665871,Javier Assad,669373,Tarik Skubal
2026-08-04,822865,Globe Life Field,Texas Rangers,San Francisco Giants,2,0,2,0,5,4,11,6,6,3,669022,MacKenzie Gore,694918,Blade Tidwell
2026-08-04,824161,Daikin Park,Houston Astros,Toronto Blue Jays,6,2,0,0,7,2,9,5,7,4,669713,Hayden Wesneski,702056,Trey Yesavage
2026-08-04,824321,Coors Field,Colorado Rockies,Tampa Bay Rays,7,5,1,0,7,9,11,12,9,3,687312,Gabriel Hughes,642547,Freddy Peralta
2026-08-04,825054,Chase Field,Arizona Diamondbacks,San Diego Padres,0,6,0,3,4,9,6,16,2,10,593958,Eduardo Rodriguez,681190,Randy Vásquez
2026-08-04,823108,T-Mobile Park,Seattle Mariners,Detroit Tigers,0,4,0,0,0,8,4,13,2,7,676106,Emerson Hancock,675512,Troy Melton
2026-08-05,824158,Daikin Park,Houston Astros,Toronto Blue Jays,3,0,0,0,4,5,10,5,6,0,686613,Hunter Brown,592791,Jameson Taillon
2026-08-05,824646,Wrigley Field,Chicago Cubs,Los Angeles Dodgers,6,1,1,1,7,6,15,14,12,8,684007,Shota Imanaga,641778,Eric Lauer
2026-08-05,822866,Globe Life Field,Texas Rangers,San Francisco Giants,5,0,0,0,6,0,9,8,6,5,674003,Cody Bradford,687931,Carson Whisenhunt
2026-08-05,824322,Coors Field,Colorado Rockies,Tampa Bay Rays,0,3,0,2,0,4,6,5,4,5,608372,Tomoyuki Sugano,607259,Nick Martinez
2026-08-05,824806,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Angels,3,0,0,0,5,2,6,4,4,1,669432,Trevor Rogers,672282,Reid Detmers
2026-08-05,824402,Progressive Field,Cleveland Guardians,New York Mets,3,3,0,0,5,6,11,8,6,3,676440,Tanner Bibee,681035,Christian Scott
2026-08-05,824482,Great American Ball Park,Cincinnati Reds,Athletics,2,1,0,1,3,2,6,4,4,2,695076,Rhett Lowder,682052,Jacob Lopez
2026-08-05,823429,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,2,1,0,1,4,10,5,10,3,3,691725,Andrew Painter,663623,Jake Irvin
2026-08-05,823516,Yankee Stadium,New York Yankees,St. Louis Cardinals,0,3,0,0,1,3,4,9,3,6,701542,Will Warren,669467,Andre Pallante
2026-08-05,824728,Fenway Park,Boston Red Sox,Chicago White Sox,2,0,1,0,4,0,7,4,5,2,543243,Sonny Gray,680732,Sean Burke
2026-08-05,824889,Truist Park,Atlanta Braves,Miami Marlins,4,1,0,0,4,1,10,3,7,1,693821,Bryce Elder,691587,Eury Pérez
2026-08-05,824082,Kauffman Stadium,Kansas City Royals,Minnesota Twins,1,1,0,0,2,1,5,3,3,3,702070,Noah Cameron,665152,Dean Kremer
2026-08-05,823753,American Family Field,Milwaukee Brewers,Pittsburgh Pirates,3,0,0,0,4,2,4,3,2,1,690986,Kyle Harrison,694973,Paul Skenes
2026-08-05,825052,Chase Field,Arizona Diamondbacks,San Diego Padres,8,0,0,0,10,4,15,3,10,1,683352,Mitch Bratt,663554,Casey Mize
2026-08-05,823106,T-Mobile Park,Seattle Mariners,Detroit Tigers,0,0,0,0,4,2,7,4,3,2,693433,Bryan Woo,623454,Drew Anderson
2026-08-06,824804,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Angels,1,3,0,0,1,4,4,9,3,6,687064,Brandon Young,696270,Ryan Johnson
2026-08-06,824481,Great American Ball Park,Cincinnati Reds,Athletics,5,3,1,0,6,5,8,9,5,5,671096,Andrew Abbott,686930,Mason Barnett
2026-08-06,824401,Progressive Field,Cleveland Guardians,New York Mets,5,6,2,0,6,13,10,18,8,9,656492,Foster Griffin,690997,Nolan McLean
2026-08-06,823754,American Family Field,Milwaukee Brewers,Pittsburgh Pirates,4,2,1,0,5,2,6,6,3,3,669160,Dustin May,677952,Braxton Ashcraft
2026-08-06,824664,Wrigley Field,Chicago Cubs,Toronto Blue Jays,0,1,0,1,3,2,5,11,1,7,656849,David Peterson,656302,Dylan Cease
2026-08-06,823105,T-Mobile Park,Seattle Mariners,Detroit Tigers,0,4,0,3,0,11,7,16,2,5,682243,Bryce Miller,664285,Framber Valdez
2026-08-06,823430,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,6,2,2,0,7,3,16,8,12,6,650911,Cristopher Sánchez,571945,Miles Mikolas
2026-08-06,824729,Fenway Park,Boston Red Sox,Chicago White Sox,5,7,0,0,12,11,16,13,7,8,624133,Ranger Suarez,622491,Luis Castillo
2026-08-06,824885,Truist Park,Atlanta Braves,Miami Marlins,2,0,0,0,11,3,14,8,5,1,527048,Martín Pérez,676083,Janson Junk
2026-08-06,824080,Kauffman Stadium,Kansas City Royals,Minnesota Twins,2,1,0,0,3,4,7,7,4,3,608379,Michael Wacha,641927,Bailey Ober
2026-08-06,825053,Chase Field,Arizona Diamondbacks,San Diego Padres,1,3,0,1,1,5,8,12,6,6,684442,Kohl Drake,621111,Walker Buehler
2026-08-07,823349,PNC Park,Pittsburgh Pirates,New York Mets,0,6,0,1,4,6,12,10,4,8,669387,Carmen Mlodzinski,804267,Zac Thornton
2026-08-07,823428,Citizens Bank Park,Philadelphia Phillies,Toronto Blue Jays,2,3,0,0,4,5,5,9,4,5,554430,Zack Wheeler,667755,José Soriano
2026-08-07,822699,Nationals Park,Washington Nationals,Cincinnati Reds,5,3,3,0,5,3,7,7,5,5,676917,Cade Cavalli,695534,Chase Petty
2026-08-07,823515,Yankee Stadium,New York Yankees,Atlanta Braves,0,0,0,0,3,2,7,7,2,3,608331,Max Fried,641816,Tyler Mahle
2026-08-07,824727,Fenway Park,Boston Red Sox,Athletics,9,1,0,0,13,1,15,2,11,1,801139,Payton Tolle,678022,Jack Perkins
2026-08-07,823836,loanDepot park,Miami Marlins,Los Angeles Angels,1,1,0,1,3,4,12,6,4,5,663969,Tyler Phillips,691946,George Klassen
2026-08-07,824566,Rate Field,Chicago White Sox,Cleveland Guardians,1,7,0,2,2,8,8,10,2,8,702273,Noah Schultz,800048,Parker Messick
2026-08-07,823750,American Family Field,Milwaukee Brewers,Minnesota Twins,6,6,1,0,6,8,9,13,7,9,675660,Shane Drohan,805673,Zebby Matthews
2026-08-07,824081,Kauffman Stadium,Kansas City Royals,Chicago Cubs,2,4,1,0,4,6,7,9,4,6,663738,Daniel Lynch IV,592332,Kevin Gausman
2026-08-07,823024,Busch Stadium,St. Louis Cardinals,Colorado Rockies,3,2,0,0,3,2,5,10,5,8,681517,Kyle Leahy,663372,Ryan Feltner
2026-08-07,822863,Globe Life Field,Texas Rangers,Baltimore Orioles,0,1,0,0,2,1,3,7,1,4,543135,Nathan Eovaldi,669358,Shane Baz
2026-08-07,825051,Chase Field,Arizona Diamondbacks,Los Angeles Dodgers,2,0,0,0,4,3,7,7,4,0,518876,Merrill Kelly,808963,Roki Sasaki
2026-08-07,823266,Petco Park,San Diego Padres,Houston Astros,3,4,0,0,3,6,7,11,4,7,592662,Robbie Ray,669854,Ronel Blanco
2026-08-07,823103,T-Mobile Park,Seattle Mariners,Tampa Bay Rays,0,2,0,0,1,2,4,6,2,3,669302,Logan Gilbert,656876,Drew Rasmussen
2026-08-07,823191,Oracle Park,San Francisco Giants,Detroit Tigers,5,2,2,1,5,2,5,11,4,6,664141,JT Brubaker,672456,Keider Montero
2026-08-08,823514,Yankee Stadium,New York Yankees,Atlanta Braves,3,2,0,0,5,4,8,9,5,6,543037,Gerrit Cole,519242,Chris Sale
2026-08-08,824726,Fenway Park,Boston Red Sox,Athletics,2,3,2,0,3,7,10,8,5,5,687562,Jake Bennett,695611,Gage Jump
2026-08-08,823834,loanDepot park,Miami Marlins,Los Angeles Angels,7,0,0,0,7,0,10,5,9,2,645261,Sandy Alcantara,700712,Walbert Ureña
2026-08-08,823426,Citizens Bank Park,Philadelphia Phillies,Toronto Blue Jays,0,2,0,1,5,7,9,10,3,5,605400,Aaron Nola,453286,Max Scherzer
2026-08-08,823348,PNC Park,Pittsburgh Pirates,New York Mets,8,0,3,0,9,0,12,3,10,3,696149,Bubba Chandler,476594,Robert Stock
2026-08-08,822701,Nationals Park,Washington Nationals,Cincinnati Reds,2,0,0,0,8,2,10,5,3,2,674841,Andrew Alvarez,695505,Chase Burns
2026-08-08,824079,Kauffman Stadium,Kansas City Royals,Chicago Cubs,4,2,1,0,6,3,10,7,7,4,607625,Seth Lugo,605280,Clay Holmes
2026-08-08,823752,American Family Field,Milwaukee Brewers,Minnesota Twins,3,3,1,0,4,3,8,7,5,7,688107,Robert Gasser,671737,Taj Bradley
2026-08-08,823267,Petco Park,San Diego Padres,Houston Astros,3,1,1,0,3,2,5,5,5,3,650633,Michael King,663567,Peter Lambert
2026-08-08,823188,Oracle Park,San Francisco Giants,Detroit Tigers,0,0,0,0,0,8,2,10,1,2,694738,Landen Roupp,695549,Jackson Jobe
2026-08-08,823021,Busch Stadium,St. Louis Cardinals,Colorado Rockies,3,5,2,1,6,8,10,11,5,9,669461,Matthew Liberatore,607536,Kyle Freeland
2026-08-08,822864,Globe Life Field,Texas Rangers,Baltimore Orioles,2,1,0,1,5,1,6,6,5,3,594798,Jacob deGrom,680694,Kyle Bradish
2026-08-08,824565,Rate Field,Chicago White Sox,Cleveland Guardians,0,0,0,0,6,3,7,11,1,4,641743,Anthony Kay,668909,Gavin Williams
2026-08-08,825049,Chase Field,Arizona Diamondbacks,Los Angeles Dodgers,0,0,0,0,1,2,7,6,2,1,694297,Brandon Pfaadt,808967,Yoshinobu Yamamoto
2026-08-08,823102,T-Mobile Park,Seattle Mariners,Tampa Bay Rays,1,1,0,0,2,3,8,7,4,4,669923,George Kirby,668984,Casey Legumina
2026-08-09,822700,Nationals Park,Washington Nationals,Cincinnati Reds,3,1,0,0,7,1,13,4,7,2,695418,Brad Lord,663903,Brady Singer
2026-08-09,824724,Fenway Park,Boston Red Sox,Athletics,3,2,0,1,3,4,6,9,4,5,669062,Erik Miller,669372,J.T. Ginn
2026-08-09,823345,PNC Park,Pittsburgh Pirates,New York Mets,1,10,0,2,1,11,4,15,2,10,683003,Jared Jones,640455,Sean Manaea
2026-08-09,823425,Citizens Bank Park,Philadelphia Phillies,Toronto Blue Jays,4,2,0,0,7,6,10,10,5,4,666200,Jesús Luzardo,669456,Shane Bieber
2026-08-09,823513,Yankee Stadium,New York Yankees,Atlanta Braves,0,0,0,0,1,2,4,4,1,1,693645,Cam Schlittler,656550,Grant Holmes
2026-08-09,823835,loanDepot park,Miami Marlins,Los Angeles Angels,10,2,3,1,12,3,14,7,10,3,687473,Ryan Gusto,680570,Grayson Rodriguez
2026-08-09,824078,Kauffman Stadium,Kansas City Royals,Chicago Cubs,2,4,0,1,2,10,6,18,4,10,677976,Randy Dobnak,571510,Matthew Boyd
2026-08-09,824564,Rate Field,Chicago White Sox,Cleveland Guardians,5,2,1,2,5,3,6,5,6,3,663436,Davis Martin,676282,Joey Cantillo
2026-08-09,823751,American Family Field,Milwaukee Brewers,Minnesota Twins,3,1,1,0,4,3,8,5,5,3,694819,Jacob Misiorowski,687570,Connor Prielipp
2026-08-09,823020,Busch Stadium,St. Louis Cardinals,Colorado Rockies,4,1,1,1,7,4,14,10,8,6,700241,Michael McGreevy,547179,Michael Lorenzen
2026-08-09,822862,Globe Life Field,Texas Rangers,Baltimore Orioles,3,7,0,2,5,10,8,15,5,11,677958,Kumar Rocker,700249,Cade Povich
2026-08-09,823190,Oracle Park,San Francisco Giants,Detroit Tigers,0,0,0,0,1,3,6,6,3,1,657277,Logan Webb,675512,Troy Melton
2026-08-09,825050,Chase Field,Arizona Diamondbacks,Los Angeles Dodgers,4,1,2,0,4,2,6,6,6,3,593958,Eduardo Rodriguez,680736,Justin Wrobleski
2026-08-09,823104,T-Mobile Park,Seattle Mariners,Tampa Bay Rays,1,2,1,0,1,4,6,14,5,9,676106,Emerson Hancock,693855,Ian Seymour
2026-08-09,823268,Petco Park,San Diego Padres,Houston Astros,4,2,0,0,7,2,12,2,8,2,681190,Randy Vásquez,664299,Cristian Javier
2026-08-10,822780,Rogers Centre,Toronto Blue Jays,Boston Red Sox,1,0,0,0,2,1,7,6,4,3,592791,Jameson Taillon,543243,Sonny Gray
2026-08-10,824887,Truist Park,Atlanta Braves,New York Mets,5,7,2,5,5,8,9,12,8,10,693821,Bryce Elder,681035,Christian Scott
2026-08-10,823675,Target Field,Minnesota Twins,Baltimore Orioles,2,1,0,0,9,5,14,7,5,1,665152,Dean Kremer,669432,Trevor Rogers
2026-08-10,823018,Busch Stadium,St. Louis Cardinals,Philadelphia Phillies,0,3,0,0,5,6,8,8,0,4,690928,Hunter Dobbins,691725,Andrew Painter
2026-08-10,823998,Angel Stadium,Los Angeles Angels,Texas Rangers,1,1,1,0,1,4,6,8,4,3,672282,Reid Detmers,669022,MacKenzie Gore
2026-08-10,825048,Chase Field,Arizona Diamondbacks,Colorado Rockies,7,0,4,0,9,0,10,5,6,3,647336,Michael Soroka,687312,Gabriel Hughes
2026-08-10,824969,Sutter Health Park,Athletics,Tampa Bay Rays,3,1,2,1,6,10,10,12,6,2,682052,Jacob Lopez,642547,Freddy Peralta
2026-08-10,823265,Petco Park,San Diego Padres,Milwaukee Brewers,1,2,0,0,3,2,5,6,3,5,663554,Casey Mize,701656,Logan Henderson
2026-08-10,823189,Oracle Park,San Francisco Giants,Houston Astros,2,1,0,1,3,6,6,8,4,3,694918,Blade Tidwell,669713,Hayden Wesneski
2026-08-10,823918,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Kansas City Royals,2,3,0,1,6,5,10,6,4,4,669373,Tarik Skubal,702070,Noah Cameron
2026-08-11,824240,Comerica Park,Detroit Tigers,Cleveland Guardians,4,1,0,0,6,4,6,9,5,5,623454,Drew Anderson,676440,Tanner Bibee
2026-08-11,823832,loanDepot park,Miami Marlins,Pittsburgh Pirates,2,0,0,0,2,0,5,4,5,2,691587,Eury Pérez,694973,Paul Skenes
2026-08-11,822697,Nationals Park,Washington Nationals,Chicago Cubs,4,6,2,0,6,8,11,9,6,7,663623,Jake Irvin,684007,Shota Imanaga
2026-08-11,823512,Yankee Stadium,New York Yankees,Seattle Mariners,0,0,0,0,4,1,8,3,3,1,677960,Ryan Weathers,693433,Bryan Woo
2026-08-11,822778,Rogers Centre,Toronto Blue Jays,Boston Red Sox,3,3,0,0,5,3,10,7,6,5,656302,Dylan Cease,663776,Patrick Sandoval
2026-08-11,824886,Truist Park,Atlanta Braves,New York Mets,1,0,0,0,4,0,3,4,1,3,527048,Martín Pérez,690997,Nolan McLean
2026-08-11,823673,Target Field,Minnesota Twins,Baltimore Orioles,2,5,0,2,2,5,7,11,5,8,641927,Bailey Ober,687064,Brandon Young
2026-08-11,824563,Rate Field,Chicago White Sox,Cincinnati Reds,4,1,1,0,4,5,6,7,5,1,680732,Sean Burke,666157,Nick Lodolo
2026-08-11,823019,Busch Stadium,St. Louis Cardinals,Philadelphia Phillies,0,0,0,0,2,0,6,5,4,3,669467,Andre Pallante,650911,Cristopher Sánchez
2026-08-11,823997,Angel Stadium,Los Angeles Angels,Texas Rangers,3,1,0,1,3,2,5,6,4,3,696270,Ryan Johnson,674003,Cody Bradford
2026-08-11,825046,Chase Field,Arizona Diamondbacks,Colorado Rockies,2,0,2,0,2,3,8,6,5,2,683352,Mitch Bratt,608372,Tomoyuki Sugano
2026-08-11,824970,Sutter Health Park,Athletics,Tampa Bay Rays,2,6,0,2,4,12,8,11,4,7,686930,Mason Barnett,607259,Nick Martinez
2026-08-11,823264,Petco Park,San Diego Padres,Milwaukee Brewers,8,1,0,0,11,2,17,7,10,2,621111,Walker Buehler,690986,Kyle Harrison
2026-08-11,823186,Oracle Park,San Francisco Giants,Houston Astros,3,1,0,0,4,1,9,5,5,4,687931,Carson Whisenhunt,686613,Hunter Brown
2026-08-11,823917,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Kansas City Royals,1,1,0,0,5,4,9,6,4,3,605483,Blake Snell,608379,Michael Wacha
2026-08-12,823672,Target Field,Minnesota Twins,Baltimore Orioles,7,4,1,1,7,5,14,7,14,6,805673,Zebby Matthews,669358,Shane Baz
2026-08-12,823017,Busch Stadium,St. Louis Cardinals,Philadelphia Phillies,5,1,0,0,7,1,8,6,6,6,681517,Kyle Leahy,554430,Zack Wheeler
2026-08-12,824967,Sutter Health Park,Athletics,Tampa Bay Rays,2,7,0,0,4,8,7,15,4,12,678022,Jack Perkins,656876,Drew Rasmussen
2026-08-12,825047,Chase Field,Arizona Diamondbacks,Colorado Rockies,2,6,1,0,4,6,11,8,7,6,518876,Merrill Kelly,663372,Ryan Feltner
2026-08-12,823187,Oracle Park,San Francisco Giants,Houston Astros,1,0,1,0,1,2,5,4,4,1,605288,Adrian Houser,687911,Bryan King
2026-08-12,823263,Petco Park,San Diego Padres,Milwaukee Brewers,1,2,0,0,4,3,7,5,4,3,592662,Robbie Ray,669160,Dustin May
2026-08-12,824241,Comerica Park,Detroit Tigers,Cleveland Guardians,3,4,2,2,4,6,7,10,4,6,664285,Framber Valdez,656492,Foster Griffin
2026-08-12,823833,loanDepot park,Miami Marlins,Pittsburgh Pirates,6,2,0,0,8,2,9,6,7,4,676083,Janson Junk,669387,Carmen Mlodzinski
2026-08-12,822698,Nationals Park,Washington Nationals,Chicago Cubs,4,4,0,0,6,12,11,13,9,4,800600,Jackson Kent,656849,David Peterson
2026-08-12,823511,Yankee Stadium,New York Yankees,Seattle Mariners,5,5,0,3,10,5,13,9,7,7,701542,Will Warren,682243,Bryce Miller
2026-08-12,822779,Rogers Centre,Toronto Blue Jays,Boston Red Sox,1,1,0,0,6,4,12,8,6,3,667755,José Soriano,624133,Ranger Suarez
2026-08-12,824883,Truist Park,Atlanta Braves,New York Mets,3,0,0,0,6,3,12,7,7,3,641816,Tyler Mahle,804267,Zac Thornton
2026-08-12,824562,Rate Field,Chicago White Sox,Cincinnati Reds,1,0,0,0,5,0,11,2,6,1,622491,Luis Castillo,695076,Rhett Lowder
2026-08-12,823916,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,Kansas City Royals,4,2,0,0,4,2,8,6,6,4,641778,Eric Lauer,663738,Daniel Lynch IV
2026-08-12,823994,Angel Stadium,Los Angeles Angels,Texas Rangers,1,2,0,0,5,2,8,7,4,5,691946,George Klassen,615698,Cal Quantrill
2026-08-13,824238,Comerica Park,Detroit Tigers,Cleveland Guardians,1,0,0,0,3,0,6,4,2,2,672456,Keider Montero,800048,Parker Messick
2026-08-13,824561,Rate Field,Chicago White Sox,Cincinnati Reds,5,8,1,3,8,9,12,8,8,7,663436,Davis Martin,671096,Andrew Abbott
2026-08-13,823829,loanDepot park,Miami Marlins,Pittsburgh Pirates,0,2,0,0,1,13,3,16,2,4,663969,Tyler Phillips,677952,Braxton Ashcraft
